datePulled,contract,type,expiry,strike,bid,ask,volume,oi,lastTrd,impVol
2020-08-18,SPY200918C00268000,CALL,2020-09-18,268.00,70.98,71.14,2,"1,219",2020-08-18 9:35AM EDT,41.26%
2020-08-18,SPY200918C00269000,CALL,2020-09-18,269.00,69.99,70.12,1,"1,717",2020-08-17 10:27AM EDT,40.33%
2020-08-18,SPY200918C00270000,CALL,2020-09-18,270.00,68.99,69.14,203,"16,025",2020-08-18 10:51AM EDT,40.14%
2020-08-18,SPY200918C00271000,CALL,2020-09-18,271.00,68.00,68.24,1,"2,357",2020-07-21 10:02AM EDT,41.16%
2020-08-18,SPY200918C00272000,CALL,2020-09-18,272.00,66.85,67.16,4,"5,361",2020-08-17 12:35PM EDT,39.36%
2020-08-18,SPY200918C00273000,CALL,2020-09-18,273.00,66.04,66.16,7,"1,276",2020-08-17 10:32AM EDT,38.79%
2020-08-18,SPY200918C00274000,CALL,2020-09-18,274.00,64.87,65.21,6,"5,013",2020-08-18 9:57AM EDT,39.01%
2020-08-18,SPY200918C00275000,CALL,2020-09-18,275.00,63.90,64.19,5,"7,395",2020-08-18 9:57AM EDT,38.14%
2020-08-18,SPY200918C00276000,CALL,2020-09-18,276.00,63.02,63.21,10,"2,657",2020-08-07 1:55PM EDT,37.89%
2020-08-18,SPY200918C00277000,CALL,2020-09-18,277.00,61.93,62.22,1,"2,222",2020-08-10 10:58AM EDT,37.48%
2020-08-18,SPY200918C00278000,CALL,2020-09-18,278.00,60.93,61.24,3,"2,713",2020-08-10 1:27PM EDT,37.18%
2020-08-18,SPY200918C00279000,CALL,2020-09-18,279.00,59.98,60.24,1,"2,570",2020-08-11 12:41PM EDT,36.62%
2020-08-18,SPY200918C00280000,CALL,2020-09-18,280.00,58.96,59.30,8,"19,846",2020-08-18 11:48AM EDT,36.84%
2020-08-18,SPY200918C00281000,CALL,2020-09-18,281.00,58.10,58.30,13,"2,979",2020-08-18 11:41AM EDT,36.26%
2020-08-18,SPY200918C00282000,CALL,2020-09-18,282.00,57.18,57.37,2,"4,567",2020-08-11 1:19PM EDT,36.52%
2020-08-18,SPY200918C00283000,CALL,2020-09-18,283.00,56.20,56.39,1,"5,051",2020-08-14 11:59AM EDT,36.18%
2020-08-18,SPY200918C00284000,CALL,2020-09-18,284.00,55.19,55.36,1,"5,920",2020-08-14 1:33PM EDT,35.25%
2020-08-18,SPY200918C00285000,CALL,2020-09-18,285.00,54.24,54.38,1,"13,868",2020-08-17 1:16PM EDT,34.89%
2020-08-18,SPY200918C00286000,CALL,2020-09-18,286.00,53.22,53.50,1,"2,882",2020-08-14 12:02PM EDT,35.57%
2020-08-18,SPY200918C00287000,CALL,2020-09-18,287.00,52.29,52.48,5,"2,661",2020-08-12 3:14PM EDT,34.77%
2020-08-18,SPY200918C00288000,CALL,2020-09-18,288.00,51.25,51.58,7,"4,366",2020-08-12 12:58PM EDT,35.13%
2020-08-18,SPY200918C00289000,CALL,2020-09-18,289.00,50.28,50.48,2,"3,423",2020-08-04 2:38PM EDT,33.59%
2020-08-18,SPY200918C00290000,CALL,2020-09-18,290.00,49.26,49.51,323,"27,106",2020-08-18 10:30AM EDT,33.28%
2020-08-18,SPY200918C00291000,CALL,2020-09-18,291.00,48.40,48.55,1,"10,325",2020-08-17 12:50PM EDT,33.06%
2020-08-18,SPY200918C00292000,CALL,2020-09-18,292.00,47.37,47.58,6,"5,721",2020-08-17 2:26PM EDT,32.72%
2020-08-18,SPY200918C00293000,CALL,2020-09-18,293.00,46.40,46.60,2,"2,727",2020-08-18 10:27AM EDT,32.30%
2020-08-18,SPY200918C00294000,CALL,2020-09-18,294.00,45.43,45.75,41,"2,131",2020-08-11 9:48AM EDT,32.90%
2020-08-18,SPY200918C00295000,CALL,2020-09-18,295.00,44.41,44.65,22,"5,967",2020-08-17 2:41PM EDT,31.49%
2020-08-18,SPY200918C00296000,CALL,2020-09-18,296.00,43.50,43.84,4,"4,331",2020-08-10 10:45AM EDT,32.32%
2020-08-18,SPY200918C00297000,CALL,2020-09-18,297.00,42.43,42.73,5,"11,314",2020-08-17 11:56AM EDT,30.90%
2020-08-18,SPY200918C00298000,CALL,2020-09-18,298.00,41.60,41.90,1,"5,660",2020-08-17 2:44PM EDT,31.49%
2020-08-18,SPY200918C00299000,CALL,2020-09-18,299.00,40.63,40.91,1,"3,218",2020-08-17 1:15PM EDT,30.92%
2020-08-18,SPY200918C00300000,CALL,2020-09-18,300.00,39.55,39.85,56,"56,703",2020-08-18 11:06AM EDT,29.88%
2020-08-18,SPY200918C00301000,CALL,2020-09-18,301.00,38.71,38.88,61,"5,068",2020-08-17 3:10PM EDT,29.46%
2020-08-18,SPY200918C00302000,CALL,2020-09-18,302.00,37.84,37.99,60,"3,577",2020-08-18 12:48PM EDT,29.54%
2020-08-18,SPY200918C00303000,CALL,2020-09-18,303.00,36.88,37.14,4,"15,891",2020-08-12 1:10PM EDT,29.80%
2020-08-18,SPY200918C00304000,CALL,2020-09-18,304.00,35.92,36.09,2,"6,581",2020-08-17 1:10PM EDT,28.86%
2020-08-18,SPY200918C00305000,CALL,2020-09-18,305.00,35.00,35.09,122,"22,401",2020-08-18 12:38PM EDT,28.20%
2020-08-18,SPY200918C00306000,CALL,2020-09-18,306.00,34.04,34.13,20,"18,393",2020-08-18 10:12AM EDT,27.77%
2020-08-18,SPY200918C00307000,CALL,2020-09-18,307.00,33.06,33.23,1,"20,482",2020-08-18 9:52AM EDT,27.67%
2020-08-18,SPY200918C00308000,CALL,2020-09-18,308.00,32.13,32.28,4,"15,097",2020-08-17 3:23PM EDT,27.27%
2020-08-18,SPY200918C00309000,CALL,2020-09-18,309.00,31.20,31.38,1,"9,955",2020-08-18 9:46AM EDT,27.11%
2020-08-18,SPY200918C00310000,CALL,2020-09-18,310.00,30.31,30.43,"3,304","50,422",2020-08-18 12:27PM EDT,26.67%
2020-08-18,SPY200918C00311000,CALL,2020-09-18,311.00,29.36,29.52,47,"16,235",2020-08-17 3:23PM EDT,26.42%
2020-08-18,SPY200918C00312000,CALL,2020-09-18,312.00,28.43,28.55,20,"15,786",2020-08-18 11:32AM EDT,25.87%
2020-08-18,SPY200918C00313000,CALL,2020-09-18,313.00,27.55,27.63,10,"17,880",2020-08-17 12:16PM EDT,25.53%
2020-08-18,SPY200918C00314000,CALL,2020-09-18,314.00,26.63,26.70,1,"9,604",2020-08-17 1:29PM EDT,25.14%
2020-08-18,SPY200918C00315000,CALL,2020-09-18,315.00,25.72,25.78,14,"42,382",2020-08-18 12:22PM EDT,24.76%
2020-08-18,SPY200918C00316000,CALL,2020-09-18,316.00,24.82,24.87,4,"14,650",2020-08-18 11:09AM EDT,24.41%
2020-08-18,SPY200918C00317000,CALL,2020-09-18,317.00,23.91,23.97,25,"19,280",2020-08-18 11:45AM EDT,24.09%
2020-08-18,SPY200918C00318000,CALL,2020-09-18,318.00,23.00,23.06,18,"16,809",2020-08-17 2:37PM EDT,23.69%
2020-08-18,SPY200918C00319000,CALL,2020-09-18,319.00,22.10,22.17,12,"11,995",2020-08-18 12:39PM EDT,23.36%
2020-08-18,SPY200918C00320000,CALL,2020-09-18,320.00,21.23,21.29,151,"45,803",2020-08-18 12:47PM EDT,23.04%
2020-08-18,SPY200918C00321000,CALL,2020-09-18,321.00,20.36,20.41,5,"19,396",2020-08-18 12:49PM EDT,22.69%
2020-08-18,SPY200918C00322000,CALL,2020-09-18,322.00,19.49,19.52,23,"35,900",2020-08-18 11:45AM EDT,22.28%
2020-08-18,SPY200918C00323000,CALL,2020-09-18,323.00,18.61,18.66,25,"15,815",2020-08-18 12:45PM EDT,21.96%
2020-08-18,SPY200918C00324000,CALL,2020-09-18,324.00,17.74,17.80,7,"11,123",2020-08-18 12:18PM EDT,21.61%
2020-08-18,SPY200918C00325000,CALL,2020-09-18,325.00,16.87,16.95,60,"58,120",2020-08-18 12:08PM EDT,21.25%
2020-08-18,SPY200918C00326000,CALL,2020-09-18,326.00,16.04,16.09,87,"10,840",2020-08-18 11:09AM EDT,20.84%
2020-08-18,SPY200918C00327000,CALL,2020-09-18,327.00,15.21,15.26,29,"17,166",2020-08-18 10:56AM EDT,20.50%
2020-08-18,SPY200918C00328000,CALL,2020-09-18,328.00,14.38,14.44,5,"10,397",2020-08-17 12:45PM EDT,20.14%
2020-08-18,SPY200918C00329000,CALL,2020-09-18,329.00,13.57,13.61,61,"8,530",2020-08-18 10:27AM EDT,19.73%
2020-08-18,SPY200918C00330000,CALL,2020-09-18,330.00,12.77,12.81,399,"55,967",2020-08-18 12:44PM EDT,19.37%
2020-08-18,SPY200918C00331000,CALL,2020-09-18,331.00,11.98,12.03,41,"5,707",2020-08-18 11:30AM EDT,19.03%
2020-08-18,SPY200918C00332000,CALL,2020-09-18,332.00,11.20,11.24,69,"15,997",2020-08-18 12:41PM EDT,18.62%
2020-08-18,SPY200918C00333000,CALL,2020-09-18,333.00,10.45,10.49,614,"19,255",2020-08-18 12:46PM EDT,18.29%
2020-08-18,SPY200918C00334000,CALL,2020-09-18,334.00,9.72,9.75,147,"10,675",2020-08-18 12:29PM EDT,17.93%
2020-08-18,SPY200918C00335000,CALL,2020-09-18,335.00,9.01,9.03,"1,444","33,195",2020-08-18 12:46PM EDT,17.58%
2020-08-18,SPY200918C00336000,CALL,2020-09-18,336.00,8.31,8.34,"1,098","16,295",2020-08-18 12:44PM EDT,17.26%
2020-08-18,SPY200918C00337000,CALL,2020-09-18,337.00,7.63,7.66,"1,332","11,030",2020-08-18 12:42PM EDT,16.91%
2020-08-18,SPY200918C00338000,CALL,2020-09-18,338.00,6.99,7.00,"2,548","14,073",2020-08-18 12:47PM EDT,16.55%
2020-08-18,SPY200918C00339000,CALL,2020-09-18,339.00,6.37,6.39,"2,076","8,839",2020-08-18 12:50PM EDT,16.27%
2020-08-18,SPY200918C00340000,CALL,2020-09-18,340.00,5.79,5.81,"7,753","61,491",2020-08-18 12:51PM EDT,16.00%
2020-08-18,SPY200918C00341000,CALL,2020-09-18,341.00,5.24,5.25,"1,982","7,793",2020-08-18 12:44PM EDT,15.72%
2020-08-18,SPY200918C00342000,CALL,2020-09-18,342.00,4.70,4.73,"3,065","86,739",2020-08-18 12:52PM EDT,15.47%
2020-08-18,SPY200918C00343000,CALL,2020-09-18,343.00,4.22,4.23,"1,998","7,527",2020-08-18 12:47PM EDT,15.20%
2020-08-18,SPY200918C00344000,CALL,2020-09-18,344.00,3.76,3.78,"2,273","9,765",2020-08-18 12:40PM EDT,14.99%
2020-08-18,SPY200918C00345000,CALL,2020-09-18,345.00,3.34,3.35,"13,393","14,175",2020-08-18 12:46PM EDT,14.76%
2020-08-18,SPY200918C00346000,CALL,2020-09-18,346.00,2.95,2.96,"1,169","6,552",2020-08-18 12:39PM EDT,14.56%
2020-08-18,SPY200918C00347000,CALL,2020-09-18,347.00,2.60,2.61,306,"4,468",2020-08-18 12:46PM EDT,14.39%
2020-08-18,SPY200918C00348000,CALL,2020-09-18,348.00,2.28,2.29,346,"8,974",2020-08-18 12:37PM EDT,14.23%
2020-08-18,SPY200918C00349000,CALL,2020-09-18,349.00,1.99,2.00,"2,210","9,697",2020-08-18 12:39PM EDT,14.09%
2020-08-18,SPY200918C00350000,CALL,2020-09-18,350.00,1.75,1.76,"3,374","62,481",2020-08-18 12:49PM EDT,14.03%
2020-08-18,SPY200918C00351000,CALL,2020-09-18,351.00,1.51,1.52,299,"10,120",2020-08-18 12:49PM EDT,13.88%
2020-08-18,SPY200918C00352000,CALL,2020-09-18,352.00,1.31,1.32,156,"19,337",2020-08-18 12:46PM EDT,13.81%
2020-08-18,SPY200918C00353000,CALL,2020-09-18,353.00,1.14,1.15,74,"7,329",2020-08-18 12:40PM EDT,13.76%
2020-08-18,SPY200918C00354000,CALL,2020-09-18,354.00,0.99,1.00,49,"12,277",2020-08-18 12:46PM EDT,13.73%
2020-08-18,SPY200918C00355000,CALL,2020-09-18,355.00,0.85,0.86,659,"29,055",2020-08-18 12:44PM EDT,13.67%
2020-08-18,SPY200918C00356000,CALL,2020-09-18,356.00,0.74,0.76,18,"4,402",2020-08-18 12:06PM EDT,13.75%
2020-08-18,SPY200918C00357000,CALL,2020-09-18,357.00,0.64,0.65,46,"3,899",2020-08-18 12:43PM EDT,13.70%
2020-08-18,SPY200918C00358000,CALL,2020-09-18,358.00,0.55,0.57,42,"3,050",2020-08-18 12:17PM EDT,13.75%
2020-08-18,SPY200918C00359000,CALL,2020-09-18,359.00,0.48,0.49,125,"6,029",2020-08-18 12:27PM EDT,13.75%
2020-08-18,SPY200918C00360000,CALL,2020-09-18,360.00,0.41,0.42,"6,716","18,783",2020-08-18 12:36PM EDT,13.73%
2020-08-18,SPY200918C00361000,CALL,2020-09-18,361.00,0.36,0.37,30,"5,560",2020-08-18 10:04AM EDT,13.82%
2020-08-18,SPY200918C00362000,CALL,2020-09-18,362.00,0.31,0.32,583,"3,115",2020-08-18 12:27PM EDT,13.86%
2020-08-18,SPY200918C00363000,CALL,2020-09-18,363.00,0.26,0.27,6,"2,794",2020-08-18 11:51AM EDT,13.82%
2020-08-18,SPY200918C00364000,CALL,2020-09-18,364.00,0.23,0.24,16,"1,936",2020-08-17 3:48PM EDT,13.94%
2020-08-18,SPY200918C00365000,CALL,2020-09-18,365.00,0.20,0.21,39,"2,518",2020-08-18 12:13PM EDT,14.01%
2020-08-18,SPY200918C00366000,CALL,2020-09-18,366.00,0.17,0.18,"3,168","3,577",2020-08-17 12:07PM EDT,14.06%
2020-08-18,SPY200918C00367000,CALL,2020-09-18,367.00,0.14,0.16,21,"4,064",2020-08-18 11:14AM EDT,14.16%
2020-08-18,SPY200918C00368000,CALL,2020-09-18,368.00,0.12,0.13,171,"1,369",2020-08-18 12:37PM EDT,14.09%
2020-08-18,SPY200918C00369000,CALL,2020-09-18,369.00,0.11,0.12,19,632,2020-08-18 11:51AM EDT,14.31%
2020-08-18,SPY200918C00370000,CALL,2020-09-18,370.00,0.09,0.10,21,"7,325",2020-08-17 3:46PM EDT,14.26%
2020-08-18,SPY200918C00371000,CALL,2020-09-18,371.00,0.08,0.09,1,"5,364",2020-08-17 1:07PM EDT,14.41%
2020-08-18,SPY200918C00375000,CALL,2020-09-18,375.00,0.05,0.06,57,"27,176",2020-08-18 11:52AM EDT,14.99%
2020-08-18,SPY200918C00380000,CALL,2020-09-18,380.00,0.03,0.04,4,"9,074",2020-08-18 12:37PM EDT,15.87%
2020-08-18,SPY200918C00385000,CALL,2020-09-18,385.00,0.02,0.03,11,"8,448",2020-08-17 3:38PM EDT,16.90%
2020-08-18,SPY200918C00390000,CALL,2020-09-18,390.00,0.01,0.02,802,"5,978",2020-08-17 10:45AM EDT,17.58%
2020-08-18,SPY200918C00395000,CALL,2020-09-18,395.00,0.01,0.02,"2,821","24,294",2020-08-18 9:52AM EDT,18.95%
2020-08-18,SPY200918C00400000,CALL,2020-09-18,400.00,0.00,0.01,1,"19,235",2020-08-18 12:20PM EDT,19.14%
2020-08-18,SPY200918C00405000,CALL,2020-09-18,405.00,0.00,0.01,100,980,2020-08-17 12:32PM EDT,20.31%
2020-08-18,SPY200918C00410000,CALL,2020-09-18,410.00,0.00,0.01,20,"5,135",2020-08-10 11:43AM EDT,21.49%
2020-08-18,SPY200918C00415000,CALL,2020-09-18,415.00,0.00,0.01,1,"1,265",2020-08-11 11:20AM EDT,23.05%
2020-08-18,SPY200918C00420000,CALL,2020-09-18,420.00,0.00,0.01,1,"4,658",2020-08-11 3:56PM EDT,24.22%
2020-08-18,SPY200918C00425000,CALL,2020-09-18,425.00,0.00,0.01,4,456,2020-08-07 11:02AM EDT,25.39%
2020-08-18,SPY200918C00430000,CALL,2020-09-18,430.00,0.00,0.01,100,"1,929",2020-08-10 9:31AM EDT,26.56%
2020-08-18,SPY200918C00440000,CALL,2020-09-18,440.00,0.00,0.01,20,749,2020-07-23 2:51PM EDT,28.91%
2020-08-18,SPY200918C00450000,CALL,2020-09-18,450.00,0.00,0.01,114,"6,528",2020-07-24 10:31AM EDT,31.25%
2020-08-18,SPY200918C00460000,CALL,2020-09-18,460.00,0.00,0.01,50,432,2020-07-21 1:29PM EDT,33.20%
2020-08-18,SPY200918C00465000,CALL,2020-09-18,465.00,0.00,0.01,100,"1,275",2020-07-31 4:05PM EDT,34.38%
2020-08-18,SPY200918C00470000,CALL,2020-09-18,470.00,0.00,0.01,4,"1,364",2020-07-15 1:23PM EDT,35.16%
2020-08-18,SPY200918P00005000,PUT,2020-09-18,5.00,0.00,0.01,1,"5,518",2020-07-23 12:57PM EDT,425.00%
2020-08-18,SPY200918P00010000,PUT,2020-09-18,10.00,0.00,0.01,50,"17,397",2020-07-24 9:42AM EDT,350.00%
2020-08-18,SPY200918P00015000,PUT,2020-09-18,15.00,0.00,0.01,261,"11,097",2020-07-23 12:58PM EDT,312.50%
2020-08-18,SPY200918P00020000,PUT,2020-09-18,20.00,0.00,0.01,20,"11,514",2020-06-18 12:56PM EDT,275.00%
2020-08-18,SPY200918P00025000,PUT,2020-09-18,25.00,0.00,0.01,1,"5,389",2020-07-23 12:58PM EDT,256.25%
2020-08-18,SPY200918P00030000,PUT,2020-09-18,30.00,0.00,0.01,4,"5,555",2020-07-01 3:27PM EDT,237.50%
2020-08-18,SPY200918P00035000,PUT,2020-09-18,35.00,0.00,0.01,50,"19,851",2020-07-15 9:30AM EDT,225.00%
2020-08-18,SPY200918P00040000,PUT,2020-09-18,40.00,0.00,0.01,241,"9,889",2020-07-17 9:30AM EDT,206.25%
2020-08-18,SPY200918P00045000,PUT,2020-09-18,45.00,0.00,0.01,1,"13,763",2020-07-21 9:52AM EDT,196.88%
2020-08-18,SPY200918P00050000,PUT,2020-09-18,50.00,0.00,0.01,9,"41,471",2020-07-24 1:40PM EDT,187.50%
2020-08-18,SPY200918P00055000,PUT,2020-09-18,55.00,0.00,0.01,"8,880","16,995",2020-07-24 1:11PM EDT,178.13%
2020-08-18,SPY200918P00060000,PUT,2020-09-18,60.00,0.00,0.01,51,"7,755",2020-07-29 12:37PM EDT,168.75%
2020-08-18,SPY200918P00065000,PUT,2020-09-18,65.00,0.00,0.01,1,"7,075",2020-07-30 1:54PM EDT,162.50%
2020-08-18,SPY200918P00070000,PUT,2020-09-18,70.00,0.00,0.01,50,"8,112",2020-07-29 1:07PM EDT,156.25%
2020-08-18,SPY200918P00075000,PUT,2020-09-18,75.00,0.00,0.01,2,"11,957",2020-08-05 10:00AM EDT,146.88%
2020-08-18,SPY200918P00080000,PUT,2020-09-18,80.00,0.00,0.01,1,"10,576",2020-08-04 10:48AM EDT,140.63%
2020-08-18,SPY200918P00085000,PUT,2020-09-18,85.00,0.00,0.01,15,"6,683",2020-07-31 9:35AM EDT,137.50%
2020-08-18,SPY200918P00090000,PUT,2020-09-18,90.00,0.00,0.01,293,"6,558",2020-08-06 12:52PM EDT,131.25%
2020-08-18,SPY200918P00095000,PUT,2020-09-18,95.00,0.00,0.01,2,"6,562",2020-08-07 10:10AM EDT,125.00%
2020-08-18,SPY200918P00100000,PUT,2020-09-18,100.00,0.00,0.01,3,"39,608",2020-08-14 2:29PM EDT,118.75%
2020-08-18,SPY200918P00105000,PUT,2020-09-18,105.00,0.00,0.01,1,"8,337",2020-08-11 9:59AM EDT,115.63%
2020-08-18,SPY200918P00110000,PUT,2020-09-18,110.00,0.00,0.01,360,"10,618",2020-08-10 2:40PM EDT,109.38%
2020-08-18,SPY200918P00115000,PUT,2020-09-18,115.00,0.00,0.01,1,"11,035",2020-08-10 12:03PM EDT,106.25%
2020-08-18,SPY200918P00120000,PUT,2020-09-18,120.00,0.00,0.01,131,"10,174",2020-08-07 1:20PM EDT,103.13%
2020-08-18,SPY200918P00125000,PUT,2020-09-18,125.00,0.00,0.01,12,"9,563",2020-08-07 12:49PM EDT,98.44%
2020-08-18,SPY200918P00130000,PUT,2020-09-18,130.00,0.00,0.01,87,"18,194",2020-08-13 10:29AM EDT,93.75%
2020-08-18,SPY200918P00135000,PUT,2020-09-18,135.00,0.00,0.01,30,"4,346",2020-08-14 10:04AM EDT,90.63%
2020-08-18,SPY200918P00140000,PUT,2020-09-18,140.00,0.00,0.01,2,"18,320",2020-08-17 3:49PM EDT,87.50%
2020-08-18,SPY200918P00145000,PUT,2020-09-18,145.00,0.01,0.02,240,"8,082",2020-08-18 11:39AM EDT,92.19%
2020-08-18,SPY200918P00150000,PUT,2020-09-18,150.00,0.01,0.02,1,"42,560",2020-08-18 9:48AM EDT,88.28%
2020-08-18,SPY200918P00155000,PUT,2020-09-18,155.00,0.01,0.02,40,"8,561",2020-08-14 1:31PM EDT,85.16%
2020-08-18,SPY200918P00160000,PUT,2020-09-18,160.00,0.01,0.02,5,"4,275",2020-08-17 10:53AM EDT,82.03%
2020-08-18,SPY200918P00165000,PUT,2020-09-18,165.00,0.01,0.02,4,"5,511",2020-08-17 1:06PM EDT,78.13%
2020-08-18,SPY200918P00170000,PUT,2020-09-18,170.00,0.02,0.03,1,"10,842",2020-08-17 10:06AM EDT,78.91%
2020-08-18,SPY200918P00175000,PUT,2020-09-18,175.00,0.02,0.03,12,"16,638",2020-08-17 2:49PM EDT,75.78%
2020-08-18,SPY200918P00180000,PUT,2020-09-18,180.00,0.02,0.03,400,"8,771",2020-08-17 10:06AM EDT,72.66%
2020-08-18,SPY200918P00185000,PUT,2020-09-18,185.00,0.03,0.04,1,"7,267",2020-08-12 3:48PM EDT,71.88%
2020-08-18,SPY200918P00190000,PUT,2020-09-18,190.00,0.03,0.04,3,"15,881",2020-08-17 3:42PM EDT,68.75%
2020-08-18,SPY200918P00195000,PUT,2020-09-18,195.00,0.04,0.05,45,"10,291",2020-08-17 2:05PM EDT,67.58%
2020-08-18,SPY200918P00200000,PUT,2020-09-18,200.00,0.04,0.05,208,"57,445",2020-08-18 12:18PM EDT,64.84%
2020-08-18,SPY200918P00201000,PUT,2020-09-18,201.00,0.05,0.06,23,"2,227",2020-08-18 10:30AM EDT,65.63%
2020-08-18,SPY200918P00202000,PUT,2020-09-18,202.00,0.05,0.06,11,776,2020-08-14 2:37PM EDT,64.84%
2020-08-18,SPY200918P00203000,PUT,2020-09-18,203.00,0.05,0.06,100,"1,544",2020-08-18 9:44AM EDT,64.45%
2020-08-18,SPY200918P00204000,PUT,2020-09-18,204.00,0.05,0.06,100,"1,909",2020-08-17 12:39PM EDT,63.67%
2020-08-18,SPY200918P00205000,PUT,2020-09-18,205.00,0.05,0.06,2,"5,616",2020-08-18 9:30AM EDT,63.28%
2020-08-18,SPY200918P00206000,PUT,2020-09-18,206.00,0.05,0.06,2,"1,887",2020-08-18 9:30AM EDT,62.70%
2020-08-18,SPY200918P00207000,PUT,2020-09-18,207.00,0.05,0.06,3,"1,647",2020-08-14 1:33PM EDT,62.11%
2020-08-18,SPY200918P00208000,PUT,2020-09-18,208.00,0.06,0.07,1,"3,578",2020-08-18 12:00PM EDT,62.70%
2020-08-18,SPY200918P00209000,PUT,2020-09-18,209.00,0.06,0.07,1,"2,104",2020-08-17 3:43PM EDT,62.11%
2020-08-18,SPY200918P00210000,PUT,2020-09-18,210.00,0.06,0.07,121,"13,487",2020-08-17 12:10PM EDT,61.52%
2020-08-18,SPY200918P00211000,PUT,2020-09-18,211.00,0.06,0.07,10,"2,147",2020-08-17 12:10PM EDT,60.94%
2020-08-18,SPY200918P00212000,PUT,2020-09-18,212.00,0.06,0.07,1,"2,316",2020-08-18 11:04AM EDT,60.35%
2020-08-18,SPY200918P00213000,PUT,2020-09-18,213.00,0.07,0.08,5,"1,842",2020-08-03 12:39PM EDT,60.74%
2020-08-18,SPY200918P00214000,PUT,2020-09-18,214.00,0.07,0.08,48,"1,861",2020-08-14 2:45PM EDT,60.16%
2020-08-18,SPY200918P00215000,PUT,2020-09-18,215.00,0.07,0.08,1,"6,101",2020-08-17 3:50PM EDT,59.57%
2020-08-18,SPY200918P00216000,PUT,2020-09-18,216.00,0.07,0.08,2,"2,934",2020-08-17 12:15PM EDT,58.98%
2020-08-18,SPY200918P00217000,PUT,2020-09-18,217.00,0.07,0.08,5,"1,849",2020-08-17 3:26PM EDT,58.50%
2020-08-18,SPY200918P00218000,PUT,2020-09-18,218.00,0.08,0.09,7,"2,368",2020-08-17 3:36PM EDT,58.79%
2020-08-18,SPY200918P00219000,PUT,2020-09-18,219.00,0.08,0.09,80,"1,997",2020-08-12 2:42PM EDT,58.20%
2020-08-18,SPY200918P00220000,PUT,2020-09-18,220.00,0.08,0.09,9,"25,852",2020-08-18 11:55AM EDT,57.62%
2020-08-18,SPY200918P00221000,PUT,2020-09-18,221.00,0.08,0.09,2,"1,120",2020-08-18 11:56AM EDT,57.03%
2020-08-18,SPY200918P00222000,PUT,2020-09-18,222.00,0.09,0.10,4,"2,570",2020-08-18 11:56AM EDT,57.23%
2020-08-18,SPY200918P00223000,PUT,2020-09-18,223.00,0.09,0.10,17,"1,856",2020-08-18 11:56AM EDT,56.64%
2020-08-18,SPY200918P00224000,PUT,2020-09-18,224.00,0.09,0.10,7,"3,238",2020-08-18 12:42PM EDT,56.15%
2020-08-18,SPY200918P00225000,PUT,2020-09-18,225.00,0.09,0.10,86,"18,462",2020-08-18 12:37PM EDT,55.66%
2020-08-18,SPY200918P00226000,PUT,2020-09-18,226.00,0.10,0.11,3,"1,707",2020-08-18 11:56AM EDT,55.66%
2020-08-18,SPY200918P00227000,PUT,2020-09-18,227.00,0.10,0.11,20,"2,059",2020-08-10 11:43AM EDT,55.18%
2020-08-18,SPY200918P00228000,PUT,2020-09-18,228.00,0.10,0.11,16,"2,345",2020-08-12 11:02AM EDT,54.59%
2020-08-18,SPY200918P00229000,PUT,2020-09-18,229.00,0.11,0.12,1,"1,334",2020-08-13 12:09PM EDT,54.69%
2020-08-18,SPY200918P00230000,PUT,2020-09-18,230.00,0.11,0.12,82,"159,548",2020-08-18 9:44AM EDT,54.10%
2020-08-18,SPY200918P00231000,PUT,2020-09-18,231.00,0.11,0.12,3,"1,943",2020-08-17 3:46PM EDT,53.52%
2020-08-18,SPY200918P00232000,PUT,2020-09-18,232.00,0.11,0.12,1,"2,627",2020-08-13 10:03AM EDT,53.03%
2020-08-18,SPY200918P00233000,PUT,2020-09-18,233.00,0.12,0.13,5,"4,036",2020-08-17 3:26PM EDT,53.03%
2020-08-18,SPY200918P00234000,PUT,2020-09-18,234.00,0.12,0.13,6,"5,383",2020-08-13 12:15PM EDT,52.44%
2020-08-18,SPY200918P00235000,PUT,2020-09-18,235.00,0.12,0.13,10,"39,355",2020-08-18 10:39AM EDT,51.86%
2020-08-18,SPY200918P00236000,PUT,2020-09-18,236.00,0.13,0.14,4,"1,781",2020-08-11 1:17PM EDT,51.86%
2020-08-18,SPY200918P00237000,PUT,2020-09-18,237.00,0.13,0.14,3,"2,294",2020-08-18 9:52AM EDT,51.27%
2020-08-18,SPY200918P00238000,PUT,2020-09-18,238.00,0.14,0.15,4,"3,096",2020-08-11 3:29PM EDT,51.22%
2020-08-18,SPY200918P00239000,PUT,2020-09-18,239.00,0.14,0.15,103,"4,811",2020-08-10 11:43AM EDT,50.68%
2020-08-18,SPY200918P00240000,PUT,2020-09-18,240.00,0.14,0.15,383,"65,953",2020-08-18 12:38PM EDT,50.10%
2020-08-18,SPY200918P00241000,PUT,2020-09-18,241.00,0.15,0.16,2,"7,666",2020-08-17 3:46PM EDT,50.00%
2020-08-18,SPY200918P00242000,PUT,2020-09-18,242.00,0.15,0.16,287,"6,716",2020-08-11 3:21PM EDT,49.71%
2020-08-18,SPY200918P00243000,PUT,2020-09-18,243.00,0.16,0.17,10,"6,858",2020-08-18 12:22PM EDT,49.51%
2020-08-18,SPY200918P00244000,PUT,2020-09-18,244.00,0.16,0.17,1,"7,449",2020-08-17 10:33AM EDT,48.98%
